number,debate_id,title,side_label,side,speaker,move_id,move_kind,importance,logicalCoherence,evidenceWarrant,responsiveness,relevanceBurden,precisionClarity,calibrationCharity,move_score,evidence_band,ledger_type
106,peterson-blackmore-god-meaning-life-2018,Jordan Peterson vs Susan Blackmore: Do We Need God to Make Sense of Life?,non_theist,con,Susan Blackmore,con-functioning-secular-societies-counterexample,reply,3,84,72,98,87,75,77,83,material warrant or verification step compressed,v4-closed-findings-adapter
106,peterson-blackmore-god-meaning-life-2018,Jordan Peterson vs Susan Blackmore: Do We Need God to Make Sense of Life?,theist,pro,Jordan Peterson,pro-highest-value-functions-as-god,constructive,3,65,58,89,87,75,59,72,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
106,peterson-blackmore-god-meaning-life-2018,Jordan Peterson vs Susan Blackmore: Do We Need God to Make Sense of Life?,non_theist,con,Susan Blackmore,con-secular-meditative-gratitude,reply,3,86,73,97,87,95,89,87,material warrant or verification step compressed,v4-closed-findings-adapter
106,peterson-blackmore-god-meaning-life-2018,Jordan Peterson vs Susan Blackmore: Do We Need God to Make Sense of Life?,theist,pro,Jordan Peterson,pro-gratitude-has-functional-divine-object,reply,2,59,52,97,87,60,58,69,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
106,peterson-blackmore-god-meaning-life-2018,Jordan Peterson vs Susan Blackmore: Do We Need God to Make Sense of Life?,theist,pro,Jordan Peterson,pro-meaning-sustains-through-tragedy,reply,3,77,60,55,87,75,62,69,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
106,peterson-blackmore-god-meaning-life-2018,Jordan Peterson vs Susan Blackmore: Do We Need God to Make Sense of Life?,non_theist,con,Susan Blackmore,con-positive-life-without-ultimate-purpose,reply,3,86,71,98,99,95,88,88,material warrant or verification step compressed,v4-closed-findings-adapter
106,peterson-blackmore-god-meaning-life-2018,Jordan Peterson vs Susan Blackmore: Do We Need God to Make Sense of Life?,theist,pro,Jordan Peterson,pro-coordination-generates-higher-meaning,reply,3,76,66,98,99,85,71,82,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
106,peterson-blackmore-god-meaning-life-2018,Jordan Peterson vs Susan Blackmore: Do We Need God to Make Sense of Life?,non_theist,con,Susan Blackmore,con-memetically-constructed-higher-meaning,reply,2,84,68,98,87,85,78,84,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
106,peterson-blackmore-god-meaning-life-2018,Jordan Peterson vs Susan Blackmore: Do We Need God to Make Sense of Life?,non_theist,con,Susan Blackmore,con-atheist-conduct-not-implicit-religion,reply,3,87,74,98,69,95,91,85,material warrant or verification step compressed,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",non_theist,con,Michael Ruse,con-methodological-naturalism,constructive,3,88,81,86,87,95,85,86,stronger support,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",theist,pro,John Lennox,pro-science-limits-method-metaphysics,reply,2,86,72,98,69,95,93,85,material warrant or verification step compressed,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",theist,pro,John Lennox,pro-mathematics-divine-mind,constructive,3,74,62,82,87,85,60,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",non_theist,con,Michael Ruse,con-faith-before-design,reply,3,79,69,95,87,75,72,80,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",theist,pro,John Lennox,pro-faith-evidence-created-god,reply,3,85,67,98,87,95,72,84,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",non_theist,con,Michael Ruse,con-faith-inference-distinction,reply,3,77,71,98,87,75,84,82,material warrant or verification step compressed,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",theist,pro,John Lennox,pro-cumulative-christian-evidence,reply,3,86,76,99,100,95,82,89,material warrant or verification step compressed,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",non_theist,con,Michael Ruse,con-resurrection-spiritual-meaning,reply,3,79,66,97,87,95,69,82,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",theist,pro,John Lennox,pro-cana-real-divine-sign,reply,3,83,58,97,87,95,74,82,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",non_theist,con,Michael Ruse,con-miracle-moral-meaning,reply,3,74,56,96,87,75,64,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",theist,pro,John Lennox,pro-gospel-meaning-real-events,reply,3,87,64,98,69,95,83,82,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",theist,pro,John Lennox,pro-cross-resurrection-hope,reply,3,77,66,54,87,95,79,74,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",non_theist,con,Michael Ruse,con-metaphysical-modesty,constructive,2,92,80,88,69,95,94,86,stronger support,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",non_theist,con,Michael Ruse,con-free-will-victim-cost,reply,3,88,83,98,87,95,94,90,stronger support,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",non_theist,con,Michael Ruse,con-prior-goodness-framework,reply,3,91,77,98,99,95,93,91,material warrant or verification step compressed,v4-closed-findings-adapter
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",theist,pro,John Lennox,pro-freedom-love-moral-evil,reply,3,66,60,72,87,75,59,69,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",theist,pro,Keith Ward,pro-transformative-religious-experience,constructive,2,84,68,80,86,95,85,82,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",non_theist,con,Michael Ruse,con-consciousness-mystery-supports-agnosticism,reply,3,84,76,56,87,95,85,78,material warrant or verification step compressed,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",theist,pro,Keith Ward,pro-epistemic-primacy-of-consciousness,reply,3,89,81,55,87,95,90,81,stronger support,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",non_theist,con,Michael Ruse,con-explanatory-gap-does-not-support-god,reply,3,87,77,98,87,95,81,87,material warrant or verification step compressed,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",theist,pro,Keith Ward,pro-causal-link-not-mental-identity,reply,2,78,72,98,68,95,92,82,material warrant or verification step compressed,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",theist,pro,Keith Ward,pro-consciousness-as-necessary-ground,reply,3,61,54,97,87,75,69,73,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",non_theist,con,Michael Ruse,con-near-death-reports-do-not-reach-god,reply,2,89,68,98,69,95,94,85,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",non_theist,con,Michael Ruse,con-conceivability-not-evidential-reasonableness,reply,2,94,83,99,69,95,95,89,stronger support,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",theist,pro,Keith Ward,pro-divine-intelligent-ground,reply,3,76,57,97,87,95,79,80,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",non_theist,con,Michael Ruse,con-naturalized-diverse-religious-experience,reply,3,87,74,98,87,95,80,87,material warrant or verification step compressed,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",theist,pro,Keith Ward,pro-common-core-of-religious-experience,reply,3,83,70,98,87,75,89,84,material warrant or verification step compressed,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",non_theist,con,Michael Ruse,con-evolved-moral-obligation-without-god,reply,3,63,57,70,87,75,61,68,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",theist,pro,Keith Ward,pro-desire-independent-moral-obligation,reply,3,69,69,97,87,95,78,81,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",non_theist,con,Michael Ruse,con-compatibilist-freedom,reply,2,80,68,68,69,95,87,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",theist,pro,Keith Ward,pro-free-purposive-creation,reply,2,71,60,97,69,95,83,77,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",non_theist,con,Michael Ruse,con-shared-mysteries-divergent-interpretations,reply,3,86,76,99,100,95,88,90,material warrant or verification step compressed,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,theist,pro,Jonathan McLatchie,pro-dna-rna-information-design-inference,constructive,3,74,58,80,87,75,71,74,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,theist,pro,Jonathan McLatchie,pro-genetic-code-optimization-design,constructive,3,70,62,83,87,85,59,74,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,theist,pro,Jonathan McLatchie,pro-resurrection-fabrication-improbable,constructive,3,75,63,85,87,75,62,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,theist,pro,Jonathan McLatchie,pro-resurrection-mistake-improbable,constructive,3,75,63,86,87,75,60,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,non_theist,con,Alex O'Connor,con-hiddenness-nonresistant-nonbelief,constructive,3,85,75,92,87,95,79,85,material warrant or verification step compressed,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,non_theist,con,Alex O'Connor,con-religious-geography-cultural-pattern,constructive,3,84,76,90,87,75,80,83,material warrant or verification step compressed,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,non_theist,con,Alex O'Connor,con-gratuitous-suffering-framework,constructive,3,86,73,89,87,95,91,86,material warrant or verification step compressed,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,non_theist,con,Alex O'Connor,con-animal-suffering-naturalistic-expectation,constructive,3,84,77,92,87,95,78,85,material warrant or verification step compressed,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,theist,pro,Jonathan McLatchie,pro-hiddenness-adequate-evidence,reply,3,68,56,73,87,75,69,70,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,theist,pro,Jonathan McLatchie,pro-suffering-evidential-limits,reply,3,72,60,73,86,75,72,72,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,theist,pro,Jonathan McLatchie,pro-regular-world-occasional-harm,reply,2,80,68,72,86,95,84,79,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,non_theist,con,Alex O'Connor,con-dna-gap-does-not-warrant-design,reply,3,85,74,98,87,95,85,87,material warrant or verification step compressed,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,non_theist,con,Alex O'Connor,con-resurrection-comparative-prior,reply,3,78,65,72,87,95,86,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,non_theist,con,Alex O'Connor,con-gospel-appearance-development,reply,3,80,69,98,87,75,75,81,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,theist,pro,Jonathan McLatchie,pro-hiddenness-moral-probation,reply,3,68,55,72,87,85,61,70,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,non_theist,con,Alex O'Connor,con-abiogenesis-suspended-inference,reply,2,84,71,98,86,95,91,86,material warrant or verification step compressed,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,theist,pro,Jonathan McLatchie,pro-supernatural-justification-without-mechanism,constructive,2,77,61,76,69,95,84,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,non_theist,con,Alex O'Connor,con-brain-based-religious-belief,reply,2,81,58,98,69,95,77,79,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,non_theist,con,Alex O'Connor,con-religion-as-consoling-genealogy,constructive,2,71,58,80,69,95,83,74,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,theist,pro,Paul Copan,pro-cosmic-transcendent-cause,constructive,3,77,73,82,87,75,75,78,material warrant or verification step compressed,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,theist,pro,Paul Copan,pro-life-permitting-fine-tuning,constructive,3,80,70,88,87,75,68,79,material warrant or verification step compressed,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,theist,pro,Paul Copan,pro-consciousness-supreme-mind,constructive,3,75,68,84,87,75,69,77,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,theist,pro,Paul Copan,pro-truth-directed-rationality,constructive,3,75,65,86,87,75,69,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,theist,pro,Paul Copan,pro-objective-morality-foundation,constructive,3,70,61,87,87,95,58,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,theist,pro,Paul Copan,pro-evil-and-defeated-horrors,constructive,3,68,60,82,87,75,63,72,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,non_theist,con,Stephen Woodford,con-natural-history-suffering,reply,3,83,80,95,87,95,80,86,stronger support,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,non_theist,con,Stephen Woodford,con-theistic-explanatory-track-record,reply,3,67,58,94,87,60,59,72,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,non_theist,con,Stephen Woodford,con-revelation-and-womens-status,reply,3,78,71,94,87,75,74,80,material warrant or verification step compressed,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,theist,pro,Paul Copan,pro-cumulative-best-explanation,reply,3,79,67,72,100,85,68,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,non_theist,con,Stephen Woodford,con-cosmic-scale-and-chance,reply,3,72,66,96,87,75,69,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,non_theist,con,Stephen Woodford,con-consciousness-naturalism-distinction,reply,3,89,81,98,87,95,90,90,stronger support,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,theist,pro,Paul Copan,pro-representative-naturalism-scope,reply,2,68,59,73,69,75,58,67,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,non_theist,con,Stephen Woodford,con-diversity-of-naturalist-commitments,reply,2,85,70,97,87,75,76,83,material warrant or verification step compressed,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,non_theist,con,Stephen Woodford,con-euthyphro-and-moral-history,reply,3,71,62,73,87,75,60,71,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,theist,pro,Paul Copan,pro-divine-character-euthyphro,reply,3,84,71,98,87,95,74,85,material warrant or verification step compressed,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,non_theist,con,Stephen Woodford,con-big-bang-and-omnipotence,reply,3,86,77,98,87,95,90,88,material warrant or verification step compressed,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,theist,pro,Paul Copan,pro-women-ministry-context,reply,2,82,77,97,69,75,74,81,material warrant or verification step compressed,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,non_theist,con,Stephen Woodford,con-evolutionary-moral-development,reply,2,79,72,95,69,85,71,79,material warrant or verification step compressed,v4-closed-findings-adapter
112,copan-woodford-belief-god-reasonable-2024,Paul Copan vs Stephen Woodford: Is Belief in God Reasonable?,theist,pro,Paul Copan,pro-jesus-corrective-standard,reply,2,83,72,97,69,95,88,83,material warrant or verification step compressed,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,non_theist,con,Stephen Woodford,con-naturalism-and-greater-good-tension,constructive,3,69,63,89,100,75,61,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,theist,pro,Sharon Dirckx,pro-broken-creation-wrongness,reply,3,77,67,73,87,75,75,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,non_theist,con,Stephen Woodford,con-evolved-aversion-to-suffering,reply,2,84,75,95,87,85,80,85,material warrant or verification step compressed,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,theist,pro,Sharon Dirckx,pro-evolution-moral-standard,reply,2,88,81,98,69,95,90,87,stronger support,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,non_theist,con,Stephen Woodford,con-cooperation-and-christian-moral-change,reply,2,76,71,95,69,75,74,77,material warrant or verification step compressed,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,theist,pro,Sharon Dirckx,pro-equal-dignity-foundations,reply,2,86,79,98,69,95,90,86,material warrant or verification step compressed,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,theist,pro,Sharon Dirckx,pro-real-evil-no-purpose-per-tragedy,reply,3,84,73,98,87,95,88,87,material warrant or verification step compressed,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,non_theist,con,Stephen Woodford,con-every-permitted-evil-requires-greater-good,reply,3,69,65,99,87,75,62,77,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,theist,pro,Sharon Dirckx,pro-evil-reasons-epistemic-limits,reply,3,75,65,96,87,75,82,80,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,theist,pro,Sharon Dirckx,pro-divine-solidarity-restoration,reply,3,81,68,57,87,95,75,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,non_theist,con,Stephen Woodford,con-skepticism-of-exclusive-afterlife-hope,reply,3,78,66,98,87,75,69,80,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,theist,pro,Sharon Dirckx,pro-loving-judgment-reconciliation,reply,3,76,63,73,87,75,73,74,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,theist,pro,Sharon Dirckx,pro-partial-kingdom-unanswered-prayer,reply,3,80,67,55,69,95,75,72,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,non_theist,con,Stephen Woodford,con-natural-uncertainty-and-selective-healing,reply,3,88,79,99,87,85,85,88,material warrant or verification step compressed,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,non_theist,con,Stephen Woodford,con-sincere-unbelief-and-divine-love,reply,3,84,71,99,87,95,78,85,material warrant or verification step compressed,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,theist,pro,Sharon Dirckx,pro-forgiveness-justice-cost,reply,3,83,68,72,87,95,82,80,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
113,dirckx-woodford-god-suffering-2024,Sharon Dirckx vs Stephen Woodford: Why Doesn't God Stop Suffering?,non_theist,con,Stephen Woodford,con-salvation-moral-asymmetry,reply,3,66,60,98,87,75,60,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,non_theist,con,Philip Goff,con-panpsychist-third-way,constructive,2,78,65,78,86,95,81,79,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,theist,pro,Sharon Dirckx,pro-mind-nonphysical-causation,constructive,2,69,64,74,87,75,75,73,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,theist,pro,Sharon Dirckx,pro-illusionism-self-undermining,reply,1,61,60,55,68,75,59,62,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,non_theist,con,Philip Goff,con-quantitative-qualitative-gap,reply,3,78,72,55,87,85,75,74,material warrant or verification step compressed,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,non_theist,con,Philip Goff,con-galilean-exclusion,reply,3,77,71,55,87,75,73,72,material warrant or verification step compressed,v4-closed-findings-adapter
